"last_name, first_name","pitcher","ff_avg_speed","si_avg_speed","fc_avg_speed","sl_avg_speed","ch_avg_speed","cu_avg_speed","fs_avg_speed","kn_avg_speed","st_avg_speed","sv_avg_speed"
"Moyer, Jamie","119469","81.5","82","79.3",,"75.1","69.3",,,,
"Wells, Randy","448694","90.5","89.7","86.8","84.7","83.7","83.2",,,,
"Parra, Manny","448159","92.1","92.9",,"73.1",,"75.9","84.1",,,
"Harang, Aaron","421685","91.3","90.4",,"82","83","74.2",,,,
"Snell, Ian","430636","92.6","92.6",,"83.3","85.6",,,,,
"Gaudin, Chad","429985","90.9","90.8",,"80.1","87",,,,,
"Bannister, Brian","446454","90.1","90.4","87.4","76.6","86.1","69.3",,,,
"Harden, Rich","425848","92.8","93.3",,"84.5","84.8",,,,,
"Moehler, Brian","119215","87.5","88.8","84.9",,"80.8","78.4",,,,
"Galarraga, Armando","451482",,"90.6",,"85.6","83.7",,,,,
"Kawakami, Kenshin","499877","90.7","89.9","86.9",,,"69.7",,,,
"Santana, Johan","276371","91.1","90.4",,"82.8","81.9",,,,,
"Cook, Aaron","346871","89.9","90.2",,"85.1",,"76.2",,,,
"Richmond, Scott","446341","91.9","92",,"84.6","84","77.7",,,,
"Hochevar, Luke","460024","92.4","92.1","89.1","84.1","84.3","77.1",,,,
"Padilla, Vicente","218894","93.4","92.9",,"83","87","73.1","84.9",,,
"Santana, Ervin","429722","92.9","93",,"82.8","85.8",,,,,
"Price, David","456034","94.2","92.2","85.9",,"84","77.2",,,,
"Meche, Gil","219194","93.2","93.3",,"87.5","85.2","77.5",,,,
"Hernandez, Roberto","433584","93.7","93.7",,"86.2","87.4",,,,,
"Contreras, Jose","425747","92.8","92.7",,"85.6",,,"78.2",,,
"Huff, David","453307","90.7",,"81.8","81.9","83","76.6",,,,
"Holland, Derek","502706","94.3","93.1",,"82.9","84.5","75.4",,,,
"Liriano, Francisco","434538","92.6","92.3",,"86.9","85.2","61.3",,,,
"Masterson, Justin","475416","94","91.8",,"84.6","85.8",,,,,
"Braden, Dallas","460284","88.8","88","83.9",,"72.6","76.6",,,,
"Davies, Kyle","434678","92.4","91.7","88.8",,"83.3","77",,,,
"Wellemeyer, Todd","425487","91.8","92.3",,"84.6","83.2","78.3",,,,
"Owings, Micah","452249","88.8","88","88.4","80.9","78.6",,,,,
"Berken, Jason","460072","92.7","92","92.8","81.8","83.1",,,,,
"Wakefield, Tim","123801","72.9",,,,,"60.1",,"65.6",,
"Sowers, Jeremy","460265","88.7","89",,,"80.7","78.2",,,,
"Bailey, Homer","456701","94.9","94.2",,"86.9","88.2","76.9",,,,
"Redding, Tim","400062","90.1","89.6",,"83.3","82","75.7",,,,
"Lohse, Kyle","346798","90.1","90.7",,"84.1","82.9","75.8",,,,
"Hernandez, David","456696","93.6","93.8",,,"85.1","79.1",,,,
"Palmer, Matt","461212","88.9","90","88.4","89.1","83.5","76.2",,,,
"Laffey, Aaron","444836","88.6","86.6",,"78.9","80.9",,,,,
"Hanson, Tommy","462102","92.8",,,"82.9","83.9","75.4",,,,
"Bergesen, Brad","448269","90.5","89.7",,"81.9","83.5",,,,,
"Bush, Dave","433657","87.3","88.1","83",,"82.4","68.1",,,,
"Hampton, Mike","115399","89.3","84.6","86.4",,"79.2","78.2",,,,
"Gonzalez, Gio","461829","92.4","92",,,"84.7","79.2",,,,
"Kuroda, Hiroki","493133","92.7","93.2",,"85.2",,"81.3","87.8",,,
"Hunter, Tommy","488984","89.6","90.7","88.6",,"81.9","77.2",,,,
"West, Sean","476811","91.3","90.3",,"81.9","83.9",,,,,
"Karstens, Jeff","444371","89.3","89.2","88","78.6","78.9","71.5",,,,
"Paulino, Felipe","462956","95.9","96.7",,"86.7","87","76.4",,,,
"Sonnanstine, Andy","458567","87.3",,"87","79.9",,"75.8",,,,
"Mazzaro, Vin","476570","93.7","93.8",,"85.4","86.1","80",,,,
"Hendrickson, Mark","424805","88.2","87","86.4",,"81.3","74.1",,,,
"Parnell, Bobby","458730","95.3","94.3",,"87.2",,"83.5","88.5",,,
"Mock, Garrett","452241","91.9","91.7","92.2","82.4","80.8","76.5",,,,
"Geer, Josh","446207","86.6","86.1",,"79.7","75.8",,,,,
"Miner, Zach","435261","92.9","92.2",,"83.6","80.7","73.2",,,,
"Cecil, Brett","446399","91.4","90.8",,"85.2","82.5","79.8",,,,
"Villanueva, Carlos","453646","89.2","88.1",,"81.9","82.4","74.6",,,,
"Morton, Charlie","450203","92.2","89",,"86.9","81.6","79.2",,,,
"Ortiz, Russ","133460","90.5","90.3","90.6","86.9","83.8","77.8",,,,
"McCarthy, Brandon","435221","89.4","87.7","88.7","82.3","77.9","77.2",,,,
"Peavy, Jake","408241","92.3","92.4","87","81.8","84","78.8",,,,
"Zimmermann, Jordan","519455","93.9",,,"86.2","86.9","79.4",,,,
"Stammen, Craig","489334","89.6","89.4","82.1",,"82.2","79.1",,,,
"Jakubauskas, Chris","499856","91.4",,"91.8",,"81.7","77.3",,,,
"Petit, Yusmeiro","433589","87.9",,"87.5","81.2","76.8","75.3",,,,
"Buchholz, Clay","453329","94.3","94.1",,"86.7","80.6","78.3",,,,
"Rowland-Smith, Ryan","434884","89.8","89.6",,"78.9","80.5","71.5",,,,
"Johnson, Randy","116615","90.7","90.7",,"85.1",,,"85.4",,,
"Vargas, Jason","450306","88.2","88.1","83.3",,"80","74.5",,,,
"Bass, Brian","430654","92.5","92.3",,"85.7","84.3","78.6",,,,
"Hughes, Phil","461833","94.3","92.8","88.8",,"84","77.5",,,,
"Sánchez, Aníbal","434671","91.5","91.5","92","83.9",,"74.5","84.5",,,
"Hart, Kevin","453954","92.9","91.3",,"86.5",,"79.9",,,,
"Perkins, Glen","450282","90.9","89.5",,"82.5","81.7",,,,,
"Marmol, Carlos","461791","94.6","95.2",,"83.8","84.7",,,,,
"Carrasco, D.J.","425647","90.2","92","88.9","79.5","84.2","75.3",,,,
"Park, Chan Ho","120221","92","91.7",,"85.3","84.1","77.6",,,,
"Mujica, Edward","465629","93.5","92.8",,"83.2",,,"87.4",,,
"Marshall, Sean","445156","88.3","88.3",,"83.9","84.2","73",,,,
"Slowey, Kevin","458713","89.4","89.5",,"84.8","83.3","74.5",,,,
"Miller, Andrew","453192","91.6","90",,"77.3","83.4",,,,,
"Maine, John","429720","91.6","91.9",,"85.1","84.6",,,,,
"Bedard, Erik","407853","91.9","92.4","91.6",,"78.4","78.2",,,,
"Tejeda, Robinson","434565","94.6","94.2",,"84","85.1",,,,,
"Martis, Shairon","463017","90.8","90",,"82.9","82.6","76.3",,,,
"Rodney, Fernando","407845","97.1","96.3",,"90.3","84.5",,,,,
"Olson, Garrett","457796","90.1","90",,"80.9","82.4",,,,,
"Duensing, Brian","488846","91.9","91.3",,"82.7","84.5","72.7",,,,
"Wright, Jamey","124604","92.2","92.8","89.1","85.1","86.8","79.4",,,,
"Fulchino, Jeff","445246","93.5","94",,"83.7","85.5",,,,,
"Smoltz, John","122477","91.9","92.1",,"85.2",,"76.8","86.3",,,
"Weaver, Jeff","213711","90.2","90.3",,"81.2","83.2","76.1",,,,
"Buckner, Billy","434438","89.9","88.4",,"84","82.5","80.1",,,,
"Troncoso, Ramon","470462","93.1","93",,,,"79",,,,
"Wilson, Brian","451216","97.3","96.2",,"88.9","85.9","81",,,,
"Pérez, Oliver","424144","90.7","89.4",,"79","85.4","70.3",,,,
"Young, Chris","432934","86.3",,,"77.1","77.3","68.8",,,,
"Gonzalez, Michael","283166","93.3","93.3",,"82.7","84.6",,,,,
"Martin, J.D.","455605","87.8","88","85.4",,"81.7","72.6",,,,
"Gregg, Kevin","276514","92.5","92.6","87.7",,,"81.5","84.8",,,
"Lowe, Mark","450275","97","94.4",,"85.9","88.4",,,,,
"Wilson, C.J.","450351","93.9","94.3","90.7","85.6","85.5","79.3",,,,
"Heilman, Aaron","408310",,"92.8",,"83.7","84.2","82",,,,
"Wuertz, Michael","430900","91.2",,,"85.7","87",,,,,
"Durbin, Chad","239795","90.7","90.5","87.2",,"81.6","76.7",,,,
"Stauffer, Tim","431162","90.6","89.7",,"85.3","80.9","76.4",,,,
"Aceves, Alfredo","469686","91.8","91.3","89.1","86.8","82.8","79.5","86.7",,,
"Morrow, Brandon","453344","95.6","94.5",,"87.2",,"81.7","88.9",,,
"Bailey, Andrew","457732","94.6",,"89.4",,"88.6","78.4",,,,
"Aardsma, David","430911","94.8",,,"84.2",,,"87.9",,,
"Coffey, Todd","434298","94.1","94.9",,"84.4","87.9",,,,,
"Rodríguez, Francisco","408061","93.3","93.6",,,"85.2","80.3",,,,
"Cormier, Lance","433578","88.9","88.9","88.4","87.7",,"77.4",,,,
"Detwiler, Ross","446321","92.2","91.2",,"76.8","83.7",,,,,
"Soriano, Rafael","400089","93.7","94.5","91.3","83.4","86.7",,,,,
"Batista, Miguel","110683","93.7","93.2",,"87.9","85","78.2",,,,
"Figueroa, Nelson","150153","88.5",,,"82.7",,"73.7","82",,,
"Wells, Kip","150337","92.4","92.8","90.5","84.9","86.7","79.6",,,,
"Nippert, Dustin","430962","93.3","93.1","92",,"84.4","75.9",,,,
"Hanrahan, Joel","430629","94.9",,,"84.9","85.4",,,,,
"Albers, Matt","458006","93.5","93.4",,,"83","79.7",,,,
"Bell, Heath","425514","94.3","94",,,"85.5","81.9",,,,
"Broxton, Jonathan","455009","98.4","97.6","98","89","90.5",,,,,
"Ziegler, Brad","446899","85.7","85.6",,"85.3","76.2","72.8",,,,
"Balfour, Grant","346797","93.9","94","93.9","86.7","87.4","81.5",,,,
"Madson, Ryan","425492","95.8","95.4","90.9",,"84.2",,,,,
"Ramirez, Ramon E","430673","94.2","94.6",,"88.8","89.3",,,,,
"Papelbon, Jonathan","449097","95.3","95",,"84.7",,,"89.8",,,
"Tillman, Chris","501957","92.8","90.5","92.2",,"80.8","78.1",,,,
"French, Luke","448287","88.5","87.6",,"79.6","77.4",,,,,
"Lyon, Brandon","407193","92.7","92.4","89.8",,"85.7","77.4",,,,
"Green, Sean","434958","85.9","89.4",,,"81.6","75.2",,,,
"Badenhop, Burke","488674","87.4","88.8",,"80.1",,,"82.7",,,
"Gutierrez, Juan","434641","95.4","95.7",,"84.7","84.9","83",,,,
"Thornton, Matt","407819","96.4","96","89.2","84.7",,,,,,
"Grabow, John","346848","90.6",,,"84.3","83.2",,,,,
"Camp, Shawn","425861","86.9","88.4",,"80","83",,,,,
"Gregerson, Luke","502381","91.8","91.4","92.3","83.9","79.9",,,,,
"González, Édgar","429440","90.2","90.6","85.2","76.1","77.7","74.9",,,,
"Myers, Brett","408206","90.1","89.2","86.2","82.3","83","77.4",,,,
"Lidge, Brad","400058","91.6",,,"85.1",,,,,,
"Thompson, Brad","433581",,"88",,"78.9","82.7","77.4",,,,
"Sherrill, George","430941","90.6",,"89.8","75.5",,,,,,
"Stokes, Brian","425530","95.6","95.1",,,"81.2","81",,,,
"Rauch, Jon","400010","92","92.3","92.8","85.8","85.4","74.9",,,,
"Nathan, Joe","150274","94.3","94.3",,"88.6","88.3","82.2",,,,
"Delcarmen, Manny","434668","94.5","94.8",,,"82.6","77.2",,,,
"Oliver, Darren","119984","90.1","90.8",,"78.4","85",,,,,
"Moylan, Peter","493247",,"90.6",,"79.1","80.1",,,,,
"Carlson, Jesse","434482",,"89.1",,"82.4","83.2",,,,,
"Lewis, Jensen","460029","90.1",,"87.7","82.2","81.7",,,,,
"McDonald, James","457428","93.4","93.6",,,"76.9","75.9",,,,
"Johnson, Jim","462382","94.4","94.7",,,"87.3","80.3",,,,
"Dotel, Octavio","136734","93.3",,"92.2","82.3",,"78.5",,,,
"Medders, Brandon","430665","90","89","90.2","82.7","78.8","71.2",,,,
"Hill, Rich","448179","88.7","88.1",,"80.2","82.2","71.7",,,,
"Outman, Josh","489189","93.4","93.5",,"82","82.2","74.5",,,,
"McClung, Seth","425528","94","93.1",,"85","84.1","78.4","83.5",,,
"League, Brandon","434181",,"96.1",,,,,"86.2",,,
"Matsuzaka, Daisuke","493137","91.5","91.5","88.8","82.3",,"77.8","81.6",,,
"Dickey, R.A.","285079","85.3",,,,,,,"75.5",,
"Howell, J.P.","434442","85.9","86.2",,,"80","81.4",,,,
"Breslow, Craig","444520","90.8","90.4",,"85.4","77.2","75.1",,,,
"McClellan, Kyle","449072","91.6","91.9",,"88.5","82.7","76.4",,,,
"Pena, Ramon","430963","94.5","95.6",,"88.3","87.7",,,,,
"Medlen, Kris","450665","90.3","91.1",,,"81.6","79.3",,,,
"Oviedo, Juan Carlos","434663","95.3","95.1",,"85.4","86.9",,,,,
"Perry, Ryan","543634","96","96.2",,"84.9","86",,,,,
"Rzepczynski, Marc","519240",,"88.8",,"80.8","83.7","66.9",,,,
"Pinto, Renyel","430594","91.3","91",,"81.7","82.6",,,,,
"Perdomo, Luis","466412","93.9","93.8","89.6","87.8","87.8",,,,,
"Belisario, Ronald","430613","95.6","95.6",,"86.9",,,,,,
"Harrison, Matt","457448","91.8","91.2","86.7",,"82.2","76.6",,,,
"Mota, Guillermo","150407","93.9","94.8",,"87","85.3",,,,,
"Lehr, Justin","430680","86.3","86.2","84.6","79.2","80.4","71.8",,,,
"Howry, Bob","133982","93.2","92.7",,"85.5","85.6",,,,,
"Chen, Bruce","136600","88.5","85.6",,"83.7","78.2","77.1",,,,
"Byrdak, Tim","136263","90.2","89.9",,"83","83",,,,,
"Swarzak, Anthony","461872","91","90.8",,,"81.3","76.2",,,,
"Jennings, Jason","407298","88.8","89","89.5","82","82.5",,,,,
"Uehara, Koji","493157","87.7","88.1",,"82.4",,"66.9","79.8",,,
"Cordero, Francisco","150188","95.7",,,"88.8","87.2",,,,,
"Guerrier, Matt","407825","91.8","91.3","85.9",,"83.3","78.7",,,,
"Masset, Nick","434665","95.2","94.6","91","83.3",,,"90.1",,,
"Springer, Russ","122620","91.8","93.1",,"85.4",,"76.5",,,,
"Olsen, Scott","435179","89.2","89.1",,"80","84.6",,,,,
"Linebrink, Scott","276530","94.4","94.1","89.2","80.9",,,,,,
"Okajima, Hideki","506606","87.9",,,,,"76.4","82.5",,,
"Chavez, Jesse","445926","95.2","94.8","89.9","84.3","86.5","81.5",,,,
"Baez, Danys","276056","92.4","93.6",,,,"79.2",,,,
"Burton, Jared","454537","91.6","91.6","91.1","82.8","87.5",,,,,
"Saito, Takashi","493416","92.4","91.5",,"82.3",,"77.6",,,,
"Rivera, Mariano","121250","92.5",,"91.9",,,,,,,
"Boggs, Mitchell","459939","93.6","94","92.6","82.8","86.7",,,,,
"Weathers, David","124000","89.2","88.6","89","84.1","84.4",,,,,
"Herrera, Daniel","502609","82.5","84.7",,"75.6","75.3",,,,,
"Hawkins, LaTroy","115629","95","95.1",,"89.6","86.6","81.1",,,,
"Clippard, Tyler","461325","91.1",,"85.5",,"80.2","76.1",,,,
"Mijares, Jose","467726","92.4","93.7",,"81.6","84.8",,,,,
"Ponson, Sidney","132260","92","92.4",,"82.9","85.3","77.3",,,,
"Meredith, Cla","448592","85.6","85.9",,"79.2","77.3",,,,,
"Calero, Kiko","425606","89","89.7",,"80.5","83.6","77.5",,,,
"Perez, Chris","453198","94.9","95.6",,"84.4",,,,,,
"Fuentes, Brian","150118",,"90.6",,"76.3","74.3",,,,,
"Meyer, Dan","434159","91.3","91.1",,"86.1","79.8",,,,,
"Fister, Doug","450729","88.7","88.9",,"82.3","80.2","74.6",,,,
"Franklin, Ryan","211041","90.8","92.3","90.6","88.1","85.3","77.5","83.9",,,
"Ohka, Tomo","219594","88.4","87.7","86.9","83.2","80.6","72.9",,,,
"Van Den Hurk, Rick","462995","92.4","93.1",,"84.3","85.5","71.3",,,,
"Cruz, Juan","407297","94.6",,"88.1","81.4","84.5",,,,,
"White, Sean","457461","93.6","94",,"87.5","85","81.4",,,,
"Burnett, Sean","430634","90.9","90.6",,"79.1","83",,,,,
"Bulger, Jason","408072","94","94.5",,"80.9","85.8",,,,,
"Eaton, Adam","284566","89.8","90.3","87.6","80.1","83","73.8",,,,
"Cabrera, Daniel","425555","91.4","92.7",,"79.2","82",,,,,
"Affeldt, Jeremy","346793","94.8","94.4",,,"87.5","78.8",,,,
"Guzman, Angel","425768","95.3","95","90.6",,"85.5","78.6",,,,
"Frasor, Jason","430630","94.4","94.2",,"84.3","86.8",,,,,
"Sanches, Brian","430083","89.4","89.5",,"83.1",,"73.8",,,,
"Norris, Bud","502032","94.7","95.8",,"88.3","87.7",,,,,
"Vasquez, Esmerling","458220","95.4","94.8",,,"84.4","82.5",,,,
"Loux, Shane","400076","91.1","91.4",,"85.4","84.8","78.4",,,,
"Misch, Pat","435619","85.9","86",,,"80.8","75.5",,,,
"Capps, Matt","448165","94.2","94",,"85.1","87.8",,,,,
"Motte, Jason","435400","96.8","92.7","89.7","84.9",,"80",,,,
"Valdez, Merkin","429723","96.2","98",,"84.6","86.8","82.5",,,,
"Wood, Kerry","134268","96.2",,,"90.3",,"79.5",,,,
"Tomko, Brett","123387","92.7","91.9",,"83.6","84.4","75.2",,,,
"O'Day, Darren","503285","86.7","85.1",,"77.7",,,,,,
"Villone, Ron","123725","89.6","89.2",,"82.6","82.4",,,,,
"O'Sullivan, Sean","457711","90.4","90.2",,"79","76.6","75.1",,,,
"MacDougal, Mike","213680","96.2","96.4",,"86",,,,,,
"Keppel, Bob","430670","93.8","93.8",,"88","85.6","80.7",,,,
"Soria, Joakim","465657","92.4","91.8","91.4","80.4","86","69.8",,,,
"Jepsen, Kevin","448178","96.9","97.5","96.6","90.3",,"84",,,,
"Feliciano, Pedro","408230","88.8","88.1",,"83.5","76.2","77.1",,,,
"Mahay, Ron","118158","91.3","90.4",,"83","84.8",,,,,
"Veras, Jose","407842",,"95.1",,,,"78.9","84.5",,,
"Coke, Phil","457435","93.1","92.4",,"82.2","82.9",,,,,
"Grilli, Jason","276351","92.9","92.3",,"85","84.3",,,,,
"Crain, Jesse","430884","95.6","95.2",,"88.5",,"77.5",,,,
"Purcey, David","453515","91.7","92",,"83.9","82.1","73.1",,,,
"Valverde, Jose","407878","96.5","95.3",,,,,"86",,,
"Daley, Matt","457935","91","90.8",,,"82.6","79.8",,,,
"Colon, Bartolo","112526","90.7","89",,"82.6","82.3",,,,,
"Miller, Justin","277405","88.5","88.2",,"80.6","79.5","79.4",,,,
"Mitre, Sergio","429901","91.7","91.5",,"80.4","84","78.9",,,,
"Robertson, Nate","425146","89.2","88.3","89.3","82.2","81.5","82.2",,,,
"Fisher, Carlos","457567","93.9","92.6","93.7","83.6",,,,,,
"Beimel, Joe","346847","87.6","85.5",,"72.6","78.4",,,,,
"Sampson, Chris","448200","88.7","88.4",,"83.2","84.3","78.5",,,,
"Stults, Eric","445590","90.1",,"85.4",,"81.2","75.6",,,,
"Robertson, David","502085","93.7",,"92.3",,"86.1","80.2",,,,
"Betancourt, Rafael","429783","93",,"93.1","83.1","85.7",,,,,
"Latos, Mat","502009","94.8","94","87.9","82","83.1",,,,,
"O'Flaherty, Eric","447714","91.1","91",,"84.2","83.5",,,,,
"Zavada, Clay","501826","89","89",,"81.8","81.1","73.6",,,,
"Rhodes, Arthur","121125","92.6",,,"82.4","85",,,,,
"Street, Huston","434718",,"92.5",,"85","83.3",,,,,
"Bard, Daniel","453268","98","98.3",,"84.5","87.7",,,,,
"Burns, Mike","446916","88.3","88.3",,"80.2","80.4","70.2",,,,
"Eveland, Dana","445968","89.5","89.2","87.5","83.5","82.9","78.5",,,,
"Bennett, Jeff","430831","93.1","93.1",,"87.2","88.3","83.6",,,,
"Casilla, Santiago","433586","95.2","95.5",,"85.4","87.3","78.4",,,,
"Volquez, Edinson","450172","94.3","94.1",,,"81.3","78.4",,,,
"Jenks, Bobby","408057","95.3",,"94","88","85.1","83.3",,,,
"Garcia, Freddy","150119","87.7","88.8",,"81.2","81.3","70.7","79.7",,,
"Francisco, Frank","407911","94.1","94.7",,"85.6",,"79.4","86",,,
"Lindstrom, Matt","434637","97.1","96.9",,"82.9","87.2",,,,,
"Stetter, Mitch","449777","86","86.5",,"79.6","79.9",,,,,
