"last_name, first_name","pitcher","ff_avg_speed","si_avg_speed","fc_avg_speed","sl_avg_speed","ch_avg_speed","cu_avg_speed","fs_avg_speed","kn_avg_speed","st_avg_speed","sv_avg_speed"
"Volstad, Chris","458690","91.6","91.9",,"84.9","85.1","79",,,,
"Nova, Iván","467100","93.3","93.1",,"86.2","86.5","80.7",,,,
"Leake, Mike","502190","89","89.5","88.7","82.8","83.6","77.4",,,,
"Colon, Bartolo","112526","93.2","91.4",,"84.3","83",,,,,
"Chen, Bruce","136600","87.8","85.2",,"83.7","77.7","72.9",,,,
"Britton, Zack","502154","92.4","92.4",,"83.9","86.8",,,,,
"McCarthy, Brandon","435221",,"91.4","90.9",,,"80.6","84.4",,,
"Humber, Philip","458950","90.9","91.5","88.1","84.4","84.4","80.2",,,,
"Niese, Jonathon","477003","91.4","90.6","87.7","84.9","85.1","74.9",,,,
"Zambrano, Carlos","407296","90.4","90.8","90.2","79.7",,"71","84.3",,,
"Maholm, Paul","430904","88.2","87.6","83.9","79.9","82.1","72.5",,,,
"Zimmermann, Jordan","519455","94","93.2",,"87","86.2","78.4",,,,
"Collmenter, Josh","518567",,,"88",,"76.7","69.8",,,,
"Chatwood, Tyler","543022","93.7","93.3",,"87.8","82.4","79.3",,,,
"Paulino, Felipe","462956","95.7","95.8",,"88","87.1","78.8",,,,
"Blackburn, Nick","448147","90.2","90.2","87.9",,"83.5","77.3",,,,
"Wakefield, Tim","123801","73.4",,,,,"61",,"66.2",,
"Cueto, Johnny","456501","93.5","94.1","89.9","83.3","84.5","76.4",,,,
"Beachy, Brandon","545404","92.5","91.7",,"83.4","80.6","74.4",,,,
"Reyes, Jo-Jo","457456","90.2","90.7",,"84.1","83.7","77.7",,,,
"Tomlin, Josh","458708","88.5","87.6","85.1",,"81.4","74.6",,,,
"Luebke, Cory","458537","92","91.8",,"84.1","85.5","77.5",,,,
"Correia, Kevin","429781","91.3","91.2","91.3","88.3","87.1","78.6",,,,
"Karstens, Jeff","444371","89.7","89","86.2","79.4","81","70.9",,,,
"Liriano, Francisco","434538","92.5","92.3",,"86","84.7","76.2",,,,
"Garcia, Freddy","150119","87.3","87.8",,"80.8","80.5","72","79.8",,,
"Jurrjens, Jair","457453","89.8","89.4","89.3","79.7","84",,,,,
"Bedard, Erik","407853","91.1","91.5","90.8",,"78.6","77.8","81",,,
"Pineiro, Joel","334492","87.8","88.1",,"84.8","82.9","77.6",,,,
"Wells, Randy","448694","89.2","88.2","86.6","83","82","80.9",,,,
"Worley, Vance","474699","90.8","90.6","90.4","85.9","84","76.5",,,,
"Niemann, Jeff","435298","91.3","91.8","91.4","84.7","84.3","78.8","82.8",,,
"Oswalt, Roy","400061","92.2","91.5","84.7","77.8","82.7","69.9",,,,
"Hanson, Tommy","462102","91.7",,,"82.2","81.8","74.6",,,,
"Baker, Scott","435044","91.7","91.6",,"82.5","83",,,,,
"McClellan, Kyle","449072","89.7","89.7",,"85.6","82.3","73",,,,
"Bailey, Homer","456701","93.1","92.3",,"87.1","87.5","77.7",,,,
"Arrieta, Jake","453562","93.1","93",,"86.7","87","78",,,,
"Marquis, Jason","150302","88.8","89.7",,"85.3","82.1",,,,,
"Moscoso, Guillermo","446861","91.6","91.2",,"81.5","80.7","79.6","81.1",,,
"Duffy, Danny","518633","94","93.2",,"81.6","84.2","76.1",,,,
"Carrasco, Carlos","471911","93.4","92.8",,"84.7","86.3","80.5",,,,
"Volquez, Edinson","450172","94.2","94.3",,,"83.8","79.1",,,,
"Cecil, Brett","446399","89.3","88.5","86.9","82.9","81.6","78.5",,,,
"Simon, Alfredo","430580","95","95.2","90.1",,,"79","84.9",,,
"Moseley, Dustin","400291","89.3","89.5","86.7",,"83.5","77.5",,,,
"Peavy, Jake","408241","91","91.6","86.9","82.3","83","77.2",,,,
"Wood, Travis","475243","90.3","89.7","88.3","82.9","78.6","74",,,,
"Aceves, Alfredo","469686","93.2","92.9","90.9","84.5","84.9","80.6","88.3",,,
"Sánchez, Jonathan","456043","90.4","90.4",,"81.5","83.5",,,,,
"Kendrick, Kyle","452718","89.5","90.2","87.6","81.9","83.4",,,,,
"Villanueva, Carlos","453646","89.5","89",,"82.7","81.9","74.4",,,,
"Gorzelanny, Tom","452733","90.5","90.1",,"80.4","84",,,,,
"Swarzak, Anthony","461872","91.8","92.4",,"81.4","82.6","83",,,,
"Bergesen, Brad","448269","91.6","91.5",,"85","84.6",,,,,
"Coke, Phil","457435","93.2","91.9",,"80.6","82.4","76.6",,,,
"Richard, Clayton","453385","91","90.6",,"85.1","83.7","76.7",,,,
"Lyles, Jordan","543475","90.6","89.7",,"86.4","81.4","77.1",,,,
"Lopez, Rodrigo","150438","88.4","88.1",,"81.2","83.3","74.6",,,,
"Estrada, Marco","462136","91.4","88.1","88.5",,"78.4","80.2",,,,
"Samardzija, Jeff","502188","95.7","95.9","93.1","85.8","88.3",,"86.9",,,
"Coleman, Casey","488787","90.6","90.1",,"88.5","82.4","78.2",,,,
"Rogers, Esmil","469134","94.6","95",,"83.9","85.9","81.4",,,,
"Harden, Rich","425848","92.4","92.2",,"84.4","85.8",,,,,
"Furbush, Charlie","518703","91.6","91",,"81.2","81.6","76.5",,,,
"Drabek, Kyle","475138","94.1","93.8","91.4","85.4","86.9","82",,,,
"Beavan, Blake","518444","90.9","91.3","90.4","79.3","82.8","76.8",,,,
"Cook, Aaron","346871","88.4","88.6",,"84.5",,"73.6",,,,
"Marmol, Carlos","461791","92.4","92.3","87.9","84.1","87.3",,,,,
"Rodriguez, Aneury","444553","91.6","91.6",,"79.5","85.1",,,,,
"Minor, Mike","501985","91.8","91.7",,"85.5","85.1","81.8",,,,
"Anderson, Brett","474463","91.9","90.8",,"81.2","83","75.7",,,,
"Buchholz, Clay","453329","92.9","93.1","90.8",,"80.9","77.7",,,,
"Clippard, Tyler","461325","93.3",,"87",,"81.4","78.1",,,,
"LeBlanc, Wade","453281","87.3","87.2","83.7",,"76.1","74.8",,,,
"Kimbrel, Craig","518886","96.9","96.6",,,,"87.4",,,,
"Mota, Guillermo","150407","93.2","93.5",,"85.9","85.9",,,,,
"McCutchen, Daniel","445216","91.9","91.5",,"85.2","84","79.2",,,,
"Venters, Jonny","458924","95.8","95.6",,"86.7","88.2",,,,,
"Hunter, Tommy","488984","92.5","92.4","87.9",,"83.7","78.6",,,,
"Jakubauskas, Chris","499856","91.1",,"89.5",,"84.5","77.1",,,,
"Hughes, Phil","461833","91.8","92.5","87.5","82.2","84.7","75",,,,
"Litsch, Jesse","446209","89.4","89.8","89.7","84.3","82","77.3",,,,
"Johnson, Jim","462382","96","95.7",,,"88.4","80.5",,,,
"Axford, John","446099","96.2",,,"85.9",,"81.8",,,,
"Resop, Chris","434592","93.8","94",,"85.8","83.8","80.4",,,,
"Willis, Dontrelle","425883","88.1","88.1",,"82.1","80.2","76.8",,,,
"Collins, Tim","525768","92.9",,"93.7",,"82.8","74.8",,,,
"Rodriguez, Henry Alberto","469159","98.7","98.9",,"84.1","91.2",,,,,
"Miller, Andrew","453192","93","93.6",,"78.9","83.7",,,,,
"Veras, Jose","407842",,"94.8",,"79.2",,"79.1","84.3",,,
"Duke, Zach","435043","87.2","87.4",,"80.8","81.4","73.2",,,,
"Durbin, Chad","239795","90.2","90.6","88.4",,"81.7","77.9",,,,
"Valverde, Jose","407878","94.5","94.4",,,,,"86.3",,,
"Robertson, David","502085","94.4",,"93.5",,"87.5","81.4",,,,
"LeCure, Sam","459967","90.8","90.8",,"80.1","81.9","74",,,,
"Hernandez, David","456696","95.3","94.8",,,"85.8","81.8",,,,
"Wood, Blake","502028","96.2","96.4",,"88.7","86.5",,,,,
"Gregg, Kevin","276514","92.7","92.6","88.4","82.5",,"80.9","85.2",,,
"Davies, Kyle","434678","93.2","91.5","88.5",,"84","77.6",,,,
"Belisle, Matt","279571","92.5","92.1","93.2","86.6","86.2","73.1",,,,
"Marshall, Sean","445156","91.9","92",,"86.4",,"77.8",,,,
"Albers, Matt","458006","93.2","94.2",,"87.2","82.1","80.1",,,,
"Tillman, Chris","501957","90","87.9","90.1","84.6","79.3","75.6",,,,
"Salas, Fernando","477569","91.7","91.5",,,"85.5","81.7",,,,
"Rodríguez, Francisco","408061","91.1","90.5",,,"83.2","77.1",,,,
"Nicasio, Juan","504379","94.7","94.4",,"83.8","85.5",,,,,
"Dunn, Mike","445197","94.7","93",,"87.3","89.4",,,,,
"Crain, Jesse","430884","95.2","95.2",,"86","84.7","73.7",,,,
"O'Flaherty, Eric","447714","92.4","92.4",,"85.8","85.8",,,,,
"Frieri, Ernesto","457117","92.7","92.9",,"77.3","88.5",,,,,
"Frasor, Jason","430630","93.7","93.3",,"84.9","87",,,,,
"Motte, Jason","435400","96.9","94.7","91","83.6","84.9",,,,,
"Talbot, Mitch","452676","90.1","90.2","89.8","83.9","79.8",,,,,
"Masset, Nick","434665","94.5","94.7","91.8","81.5",,,"88.6",,,
"Mujica, Edward","465629","92.4","91.7",,"82.8",,,"86.6",,,
"Pérez, Luis","469802","93.3","93.2",,"82.8","83.2",,,,,
"Ramirez, Ramon E","430673","93","92.9",,"87.6","88.4",,,,,
"Martinez, Cristhian","450852","90.3","90.4",,"82.5","83.9",,,,,
"Sale, Chris","519242","94.9","96",,"82.7","87.4",,,,,
"Melancon, Mark","453343","93.3","93.2","93.1",,,"83.3","84.9",,,
"Lopez, Wilton","446641","92.8","91.8",,"83.6",,,"85",,,
"Bell, Heath","425514","94.6","94.8",,,"85.1","82.7",,,,
"Bard, Daniel","453268","97.9","98.1",,"84.3","91.1",,,,,
"Russell, James","460701","88.8","88","86.8","80.7","81","74.2",,,,
"Storen, Drew","519322","95.8","95.5",,"84.6","88.9",,,,,
"Hensley, Clay","454535",,"87.2",,"79.8","81.4","69.5",,,,
"Hand, Brad","543272","90.1",,,,"82.1","78.8",,,,
"Cordero, Francisco","150188","93.6",,,"87.7","86.6","79.5",,,,
"Parnell, Bobby","458730","97.8","97.2",,"89.7",,"84.9","91.4",,,
"Walden, Jordan","477229","98.2",,,"84.5","88.1",,,,,
"Wright, Jamey","124604","92.6","92.1","89.5","84.2",,"79.7",,,,
"Stutes, Michael","452741","93.7","93.4",,"81.5","84.7",,,,,
"Qualls, Chad","430589",,"93.2",,"88.4","77.8",,,,,
"Stewart, Zach","543819","91.4","90.9",,"83.4","84.3","77.1",,,,
"Takahashi, Hisanori","538227","89.6","88.9",,"80.2","80.5","67.7",,,,
"Sanches, Brian","430083","88.2","87.2",,"81.5",,"73.3",,,,
"Feliz, Neftalí","491703","97","96.3","86.7","79.5","89.3",,,,,
"Adams, Mike","430606","93.3","93.1",,"88.4","85.8","80.5",,,,
"Peralta, Joel","407908","91.2",,"86.2",,,"79","82.5",,,
"Owings, Micah","452249","87.4","86.2","87.1","81.6","80.3",,,,,
"Soria, Joakim","465657","92.4","92.5","90","81.4","85.4","70",,,,
"Loe, Kameron","434180","88.7","90.1",,"80","83.8",,"89.1",,,
"Thornton, Matt","407819","96.5","96.1","89.6","83.8",,,,,,
"Pauley, David","456102","89.9","89.3",,"81.4","83.7","76.3",,,,
"Wilson, Brian","451216","95","94.9",,"89.7","89.3","80.7",,,,
"De La Rosa, Rubby","523989","96.6","96.6",,"83.3","88.3","76.1",,,,
"Hanrahan, Joel","430629","97.7","98",,"86.3",,,,,,
"Breslow, Craig","444520","91.6","91.7",,"85.4","77.9","77.3",,,,
"Crow, Aaron","543070","95.6","95.6",,"85.8","87.9","79.6",,,,
"Sipp, Tony","448609","91.9","89.9",,"82.5","82.7",,,,,
"Beato, Pedro","474039","93.4","90.8",,"86.2","86.7","79.8",,,,
"Oviedo, Juan Carlos","434663","95","94.2",,"86.3","87.2",,,,,
"Benoit, Joaquín","276542","94.5","94.9",,"87.6","83.9","75.6",,,,
"Balfour, Grant","346797","93.4","93","93.4","86.8",,"81.9",,,,
"Herrmann, Frank","497807","94.7","94.5",,"85.6","87.4",,"92.3",,,
"Smith, Joe","501925","91.6","90.4",,"81.8",,,,,,
"Papelbon, Jonathan","449097","95.6","93.6","95.9","81.5",,,"90.2",,,
"Guerrier, Matt","407825","91.5","90.5","87.4",,"82.7","78.5",,,,
"Badenhop, Burke","488674","90.4","89.8",,"79.1",,,"84.2",,,
"Jansen, Kenley","445276","94.3",,"93.9","83.4","87.5",,,,,
"Pestano, Vinnie","502260","93.3","93.3",,"81.2",,,,,,
"Coleman, Louis","488786","90.1","90.5",,"79.7","79.3",,,,,
"Alvarez, Henderson","506693","94.2","93.7","95.1","84.1","85.8",,,,,
"Detwiler, Ross","446321","93.5","92.4",,"80.3","85",,,,,
"Santos, Sergio","435045","96","95.7","94.9","85.7","88",,,,,
"Perez, Chris","453198","94","94.1",,"83.1","85.4",,,,,
"Batista, Miguel","110683","92.6","93","89.5","86.5","83.1","76.9",,,,
"Camp, Shawn","425861","87.4","87.4",,"79.8","82.9",,,,,
"Bastardo, Antonio","455374","93.1","94.2",,"84.1","86.4",,,,,
"Coffey, Todd","434298","93.5","93.8",,"85.4","84.1",,,,,
"Boggs, Mitchell","459939","95.6","96","95.1","85.4","89",,,,,
"Outman, Josh","489189","92.6","89.8",,"80.1","79.5","72.9",,,,
"Betancourt, Rafael","429783","92.9",,"92.8","81.8","86.4",,,,,
"Ondrusek, Logan","446185","93.3","93.8","91.2","86.4","82.4","79.3",,,,
"De La Rosa, Jorge","407822","93.3",,,"86.1",,"74.8","84.3",,,
"Adcock, Nate","502264","91.3","90.9",,"84.8","87.2","81.4",,,,
"Affeldt, Jeremy","346793","93.8","93.6",,,"89","77.5",,,,
"Gómez, Jeanmar","491646","90.4","90.3",,"84.4","82.3",,,,,
"Gonzalez, Michael","283166","93.3","91.1",,"83","84.5",,,,,
"O'Sullivan, Sean","457711","91.9","92.4",,"79.6","76.9","71.5",,,,
"Rodriguez Jr., Fernando","451775","93",,,,"85.9","78.2",,,,
"Fuentes, Brian","150118",,"89.9",,"74.6","73.7",,,,,
"Madson, Ryan","425492","94.5","94.5","92.4","81.9","84.5",,,,,
"Matusz, Brian","451085","88.7","88.3","88.7","83.6","81.7","73.6",,,,
"Mijares, Jose","467726","90.5","89.2",,"80.5","84.1",,,,,
"Rzepczynski, Marc","519240",,"91.8",,"84.7","85.4",,,,,
"Holland, Greg","518813","95.6",,,"87.2",,"78.4","86.8",,,
"Uehara, Koji","493157","89.3","89.8","90.2","84.9",,,"81.9",,,
"Noesí, Hector","456051","93.9","93.1",,"86.4","85.5","79.6",,,,
"Johnson, Josh","435178","94.6","94.1",,"86.4","87.5","78.2",,,,
"Burnett, Sean","430634","92.2","92",,"78.8","85.1",,,,,
"MacDougal, Mike","213680","95.9","96.1",,"86.2",,"81.5",,,,
"Capps, Matt","448165","93.6","93.4",,"86.6","87.5",,,,,
"Linebrink, Scott","276530","93.9","93.5","89.4","82.2",,,,,,
"Street, Huston","434718",,"90.7",,"83.3","82.3",,,,,
"Huff, David","453307","91.4","91.3","90.3","81.6","81.3","77.6",,,,
"Grabow, John","346848","88.6",,,"82.7","81.9",,,,,
"Slowey, Kevin","458713","89.5","90.4",,"82","83.9","75.3",,,,
"Thompson, Rich","460366","91.5",,"88.6",,"84.7","77.2",,,,
"Rivera, Mariano","121250","92.7",,"92.1",,,,,,,
"Arredondo, Jose","461766","92.1",,,"84.3",,,"85.1",,,
"Perez, Rafael","460370","87.9",,,"86","83.3",,,,,
"League, Brandon","434181","96.6","97.1",,"88",,,"87.3",,,
"Del Rosario, Enerio","491688","90.2","90.4",,"80.9","86.1",,,,,
"Wang, Chien-Ming","425426","91.2","91.1",,"84.1",,"78.5","82.5",,,
"White, Alex","502229","93","93",,"85.6",,,"88.2",,,
"Ohman, Will","349193","90.8","90.7",,"83.1","85.4","76.9",,,,
"Perkins, Glen","450282","95","94.2",,"84.2","84.3",,,,,
"Cruz, Juan","407297","93.3",,"88.2","80.1","84.4",,,,,
"Rauch, Jon","400010","90.1","92","89.8","85.1","84.3","73.8",,,,
"Laffey, Aaron","444836","88.8","87.2","88.4","80.5","81.8",,,,,
"Chapman, Aroldis","547973","98.5",,,"88.2","90.6",,,,,
"Herndon, David","458589",,"92.4",,"83.5","84.3",,,,,
"Ziegler, Brad","446899","87.4","85.9",,,"77.2","73.6",,,,
"Cishek, Steve","518553","93.2","93.3",,"83.8","85.8",,,,,
"Janssen, Casey","445163","92.7","92.3","91","86.1","84.6","76.7",,,,
"Sosa, Henry","464400","94.1","93.3","87.2","82.8","83.2",,,,,
"Hawksworth, Blake","458003","95.5","95.8",,"87.4","86.5","80.6",,,,
"Mortensen, Clayton","489150","87.8","87.7",,"82.6","83.7",,,,,
"Gregerson, Luke","502381","90","90.3","91.1","85.6","78.1",,,,,
"Davis, Doug","150277","84.8","86","82.2","72.4","78.8","69.8",,,,
"Wood, Kerry","134268","95",,,"91",,"77.4",,,,
"Farnsworth, Kyle","150035","97.1","93.6","91.2","87.6","89.2",,,,,
"Zito, Barry","217096","84.5","84.7","80.7",,"75","71.2",,,,
"Francisco, Frank","407911","94.9","94.8",,"83.6",,"79","86.4",,,
"Burnett, Alex","488751","93.8","92.8",,"86.1","85.6","78.2",,,,
"Casilla, Santiago","433586","94.4","94.1",,"86.8",,"79.8",,,,
"Dotel, Octavio","136734","92.2",,"91.9","82",,"78.6",,,,
"Putz, J.J.","407816","93.6","93.7","94.8","86.7",,,"86.1",,,
"Cobb, Alex","502171","91.9","91.9",,,"85.7","78.1",,,,
"Berken, Jason","460072","92.7","92.3","93","84.3","84",,,,,
"Carrasco, D.J.","425647","89.6","89.7","87.1","77.7","84","74.8",,,,
"Millwood, Kevin","119154","89.6","90","89.2","83","82.1","72.3","82.3",,,
"Oliver, Darren","119984","89","89.7",,"77.7","84.3",,,,,
"Ayala, Luis","425646","91.4","91.4",,"85","85.8","79.1",,,,
"Garland, Jon","279782","89","88.2",,"84.2","80.3","76.7",,,,
"Schlereth, Daniel","519259","92.9","91.9",,,,"79.3",,,,
"Reynolds, Matt","519186","89.9","89.2",,,"83.1","79.8",,,,
"Guerra, Javy","457915","94.7",,"93.9","88.9","85.4","77.8",,,,
